metering_point_id,energy_type,timestamp,value_kwh
community_consumption,consumption,2025-01-03T04:45:00,18.88
community_consumption,consumption,2025-01-03T05:00:00,17.935
community_consumption,consumption,2025-01-03T05:15:00,20.513
community_consumption,consumption,2025-01-03T05:30:00,29.288
community_consumption,consumption,2025-01-03T05:45:00,33.556
community_consumption,consumption,2025-01-03T06:00:00,33.349
community_consumption,consumption,2025-01-03T06:15:00,39.249
community_consumption,consumption,2025-01-03T06:30:00,37.7
community_consumption,consumption,2025-01-03T06:45:00,42.72
community_consumption,consumption,2025-01-03T07:00:00,52.264
community_consumption,consumption,2025-01-03T07:15:00,50.172
community_consumption,consumption,2025-01-03T07:30:00,50.422
community_consumption,consumption,2025-01-03T07:45:00,51.86
community_consumption,consumption,2025-01-03T08:00:00,43.148
community_consumption,consumption,2025-01-03T08:15:00,45.594
community_consumption,consumption,2025-01-03T08:30:00,41.181
community_consumption,consumption,2025-01-03T08:45:00,40.593
community_consumption,consumption,2025-01-03T09:00:00,29.366
community_consumption,consumption,2025-01-03T09:15:00,33.21
community_consumption,consumption,2025-01-03T09:30:00,20.516
community_consumption,consumption,2025-01-03T09:45:00,18.141
community_consumption,consumption,2025-01-03T10:00:00,19.335
community_consumption,consumption,2025-01-03T10:15:00,17.791
community_consumption,consumption,2025-01-03T10:30:00,11.568
community_consumption,consumption,2025-01-03T10:45:00,9.052
community_consumption,consumption,2025-01-03T11:00:00,15.775
community_consumption,consumption,2025-01-03T11:15:00,8.654
community_consumption,consumption,2025-01-03T11:30:00,11.683
community_consumption,consumption,2025-01-03T11:45:00,11.641
community_consumption,consumption,2025-01-03T12:00:00,9.462
community_consumption,consumption,2025-01-03T12:15:00,11.009
community_consumption,consumption,2025-01-03T12:30:00,10.358
community_consumption,consumption,2025-01-03T12:45:00,14.477
community_consumption,consumption,2025-01-03T13:00:00,7.212
community_consumption,consumption,2025-01-03T13:15:00,12.415
community_consumption,consumption,2025-01-03T13:30:00,7.78
community_consumption,consumption,2025-01-03T13:45:00,9.567
community_consumption,consumption,2025-01-03T14:00:00,12.648
community_consumption,consumption,2025-01-03T14:15:00,9.397
community_consumption,consumption,2025-01-03T14:30:00,10.215
community_consumption,consumption,2025-01-03T14:45:00,15.475
community_consumption,consumption,2025-01-03T15:00:00,9.894
community_consumption,consumption,2025-01-03T15:15:00,15.341
community_consumption,consumption,2025-01-03T15:30:00,22.773
community_consumption,consumption,2025-01-03T15:45:00,25.279
community_consumption,consumption,2025-01-03T16:00:00,19.12
community_consumption,consumption,2025-01-03T16:15:00,24.144
community_consumption,consumption,2025-01-03T16:30:00,28.824
community_consumption,consumption,2025-01-03T16:45:00,40.138
community_consumption,consumption,2025-01-03T17:00:00,44.614
community_consumption,consumption,2025-01-03T17:15:00,49.807
community_consumption,consumption,2025-01-03T17:30:00,49.933
community_consumption,consumption,2025-01-03T17:45:00,52.821
community_consumption,consumption,2025-01-03T18:00:00,64.126
community_consumption,consumption,2025-01-03T18:15:00,66.666
community_consumption,consumption,2025-01-03T18:30:00,68.668
community_consumption,consumption,2025-01-03T18:45:00,74.251
community_consumption,consumption,2025-01-03T19:00:00,71.54
community_consumption,consumption,2025-01-03T19:15:00,64.456
community_consumption,consumption,2025-01-03T19:30:00,70.722
community_consumption,consumption,2025-01-03T19:45:00,62.624
community_consumption,consumption,2025-01-03T20:00:00,62.423
community_consumption,consumption,2025-01-03T20:15:00,60.633
community_consumption,consumption,2025-01-03T20:30:00,47.58
community_consumption,consumption,2025-01-03T20:45:00,42.169
community_consumption,consumption,2025-01-03T21:00:00,36.875
community_consumption,consumption,2025-01-03T21:15:00,36.338
community_consumption,consumption,2025-01-03T21:30:00,28.895
community_consumption,consumption,2025-01-03T21:45:00,28.06
community_consumption,consumption,2025-01-03T22:00:00,25.564
community_consumption,consumption,2025-01-03T22:15:00,17.354
community_consumption,consumption,2025-01-03T22:30:00,19.131
community_consumption,consumption,2025-01-03T22:45:00,13.398
community_consumption,consumption,2025-01-03T23:00:00,14.054
community_consumption,consumption,2025-01-03T23:15:00,17.01
community_consumption,consumption,2025-01-03T23:30:00,15.514
community_consumption,consumption,2025-01-03T23:45:00,7.319
community_consumption,consumption,2025-01-04T00:00:00,9.236
community_consumption,consumption,2025-01-04T00:15:00,7.767
community_consumption,consumption,2025-01-04T00:30:00,5.036
community_consumption,consumption,2025-01-04T00:45:00,12.712
community_consumption,consumption,2025-01-04T01:00:00,11.372
community_consumption,consumption,2025-01-04T01:15:00,7.622
community_consumption,consumption,2025-01-04T01:30:00,12.417
community_consumption,consumption,2025-01-04T01:45:00,10.527
community_consumption,consumption,2025-01-04T02:00:00,9.298
community_consumption,consumption,2025-01-04T02:15:00,5.137
community_consumption,consumption,2025-01-04T02:30:00,5.83
community_consumption,consumption,2025-01-04T02:45:00,13.973
community_consumption,consumption,2025-01-04T03:00:00,14.292
community_consumption,consumption,2025-01-04T03:15:00,10.893
community_consumption,consumption,2025-01-04T03:30:00,14.079
community_consumption,consumption,2025-01-04T03:45:00,12.014
community_consumption,consumption,2025-01-04T04:00:00,8.352
community_consumption,consumption,2025-01-04T04:15:00,9.127
community_consumption,consumption,2025-01-04T04:30:00,12.299
community_consumption,consumption,2025-01-04T04:45:00,20.029
community_consumption,consumption,2025-01-04T05:00:00,21.346
community_consumption,consumption,2025-01-04T05:15:00,24.89
community_consumption,consumption,2025-01-04T05:30:00,28.704
community_consumption,consumption,2025-01-04T05:45:00,25.702
community_consumption,consumption,2025-01-04T06:00:00,30.287
community_consumption,consumption,2025-01-04T06:15:00,33.093
community_consumption,consumption,2025-01-04T06:30:00,43.953
community_consumption,consumption,2025-01-04T06:45:00,48.594
community_consumption,consumption,2025-01-04T07:00:00,46.64
community_consumption,consumption,2025-01-04T07:15:00,50.586
community_consumption,consumption,2025-01-04T07:30:00,46.546
community_consumption,consumption,2025-01-04T07:45:00,53.679
community_consumption,consumption,2025-01-04T08:00:00,51.223
community_consumption,consumption,2025-01-04T08:15:00,49.515
community_consumption,consumption,2025-01-04T08:30:00,44.26
community_consumption,consumption,2025-01-04T08:45:00,40.88
community_consumption,consumption,2025-01-04T09:00:00,28.039
community_consumption,consumption,2025-01-04T09:15:00,30.967
community_consumption,consumption,2025-01-04T09:30:00,23.037
community_consumption,consumption,2025-01-04T09:45:00,25.591
community_consumption,consumption,2025-01-04T10:00:00,21.407
community_consumption,consumption,2025-01-04T10:15:00,19.68
community_consumption,consumption,2025-01-04T10:30:00,17.324
community_consumption,consumption,2025-01-04T10:45:00,10.521
community_consumption,consumption,2025-01-04T11:00:00,14.746
community_consumption,consumption,2025-01-04T11:15:00,7.273
community_consumption,consumption,2025-01-04T11:30:00,14.459
community_consumption,consumption,2025-01-04T11:45:00,14.033
community_consumption,consumption,2025-01-04T12:00:00,7.495
community_consumption,consumption,2025-01-04T12:15:00,13.338
community_consumption,consumption,2025-01-04T12:30:00,9.733
community_consumption,consumption,2025-01-04T12:45:00,8.182
community_consumption,consumption,2025-01-04T13:00:00,13.123
community_consumption,consumption,2025-01-04T13:15:00,7.529
community_consumption,consumption,2025-01-04T13:30:00,5.629
community_consumption,consumption,2025-01-04T13:45:00,7.54
community_consumption,consumption,2025-01-04T14:00:00,9.214
community_consumption,consumption,2025-01-04T14:15:00,15.04
community_consumption,consumption,2025-01-04T14:30:00,16.722
community_consumption,consumption,2025-01-04T14:45:00,10.748
community_consumption,consumption,2025-01-04T15:00:00,15.584
community_consumption,consumption,2025-01-04T15:15:00,14.755
community_consumption,consumption,2025-01-04T15:30:00,22.6
community_consumption,consumption,2025-01-04T15:45:00,20.681
community_consumption,consumption,2025-01-04T16:00:00,27.78
community_consumption,consumption,2025-01-04T16:15:00,23.166
community_consumption,consumption,2025-01-04T16:30:00,35.876
community_consumption,consumption,2025-01-04T16:45:00,32.591
community_consumption,consumption,2025-01-04T17:00:00,45.43
community_consumption,consumption,2025-01-04T17:15:00,43.669
community_consumption,consumption,2025-01-04T17:30:00,47.321
community_consumption,consumption,2025-01-04T17:45:00,55.589
community_consumption,consumption,2025-01-04T18:00:00,63.074
community_consumption,consumption,2025-01-04T18:15:00,62.767
community_consumption,consumption,2025-01-04T18:30:00,68.613
community_consumption,consumption,2025-01-04T18:45:00,69.492
community_consumption,consumption,2025-01-04T19:00:00,68.852
community_consumption,consumption,2025-01-04T19:15:00,70.144
community_consumption,consumption,2025-01-04T19:30:00,65.099
community_consumption,consumption,2025-01-04T19:45:00,66.718
community_consumption,consumption,2025-01-04T20:00:00,55.806
community_consumption,consumption,2025-01-04T20:15:00,60.5
community_consumption,consumption,2025-01-04T20:30:00,51.622
community_consumption,consumption,2025-01-04T20:45:00,48.209
community_consumption,consumption,2025-01-04T21:00:00,43.225
community_consumption,consumption,2025-01-04T21:15:00,37.512
community_consumption,consumption,2025-01-04T21:30:00,29.814
community_consumption,consumption,2025-01-04T21:45:00,22.712
community_consumption,consumption,2025-01-04T22:00:00,25.03
community_consumption,consumption,2025-01-04T22:15:00,18.62
community_consumption,consumption,2025-01-04T22:30:00,15.928
community_consumption,consumption,2025-01-04T22:45:00,19.238
community_consumption,consumption,2025-01-04T23:00:00,16.367
community_consumption,consumption,2025-01-04T23:15:00,10.959
community_consumption,consumption,2025-01-04T23:30:00,10.146
community_consumption,consumption,2025-01-04T23:45:00,10.48
community_consumption,consumption,2025-01-05T00:00:00,9.024
community_consumption,consumption,2025-01-05T00:15:00,7.957
community_consumption,consumption,2025-01-05T00:30:00,6.273
community_consumption,consumption,2025-01-05T00:45:00,9.205
community_consumption,consumption,2025-01-05T01:00:00,14.405
community_consumption,consumption,2025-01-05T01:15:00,11.775
community_consumption,consumption,2025-01-05T01:30:00,14.033
community_consumption,consumption,2025-01-05T01:45:00,11.165
community_consumption,consumption,2025-01-05T02:00:00,8.03
community_consumption,consumption,2025-01-05T02:15:00,10.52
community_consumption,consumption,2025-01-05T02:30:00,5.081
community_consumption,consumption,2025-01-05T02:45:00,8.011
community_consumption,consumption,2025-01-05T03:00:00,9.552
community_consumption,consumption,2025-01-05T03:15:00,11.237
community_consumption,consumption,2025-01-05T03:30:00,12.28
community_consumption,consumption,2025-01-05T03:45:00,10.839
community_consumption,consumption,2025-01-05T04:00:00,11.292
community_consumption,consumption,2025-01-05T04:15:00,9.99
community_consumption,consumption,2025-01-05T04:30:00,13.948
community_consumption,consumption,2025-01-05T04:45:00,20.051
community_consumption,consumption,2025-01-05T05:00:00,21.345
community_consumption,consumption,2025-01-05T05:15:00,17.979
community_consumption,consumption,2025-01-05T05:30:00,20.563
community_consumption,consumption,2025-01-05T05:45:00,28.756
community_consumption,consumption,2025-01-05T06:00:00,34.121
community_consumption,consumption,2025-01-05T06:15:00,35.417
community_consumption,consumption,2025-01-05T06:30:00,44.336
community_consumption,consumption,2025-01-05T06:45:00,47.264
community_consumption,consumption,2025-01-05T07:00:00,49.304
community_consumption,consumption,2025-01-05T07:15:00,46.626
community_consumption,consumption,2025-01-05T07:30:00,46.991
community_consumption,consumption,2025-01-05T07:45:00,44.624
community_consumption,consumption,2025-01-05T08:00:00,45.025
community_consumption,consumption,2025-01-05T08:15:00,44.504
community_consumption,consumption,2025-01-05T08:30:00,44.649
community_consumption,consumption,2025-01-05T08:45:00,32.794
community_consumption,consumption,2025-01-05T09:00:00,31.936
community_consumption,consumption,2025-01-05T09:15:00,29.899
community_consumption,consumption,2025-01-05T09:30:00,21.66
community_consumption,consumption,2025-01-05T09:45:00,23.246
community_consumption,consumption,2025-01-05T10:00:00,18.328
community_consumption,consumption,2025-01-05T10:15:00,13.479
community_consumption,consumption,2025-01-05T10:30:00,15.777
community_consumption,consumption,2025-01-05T10:45:00,7.909
community_consumption,consumption,2025-01-05T11:00:00,14.382
community_consumption,consumption,2025-01-05T11:15:00,13.892
community_consumption,consumption,2025-01-05T11:30:00,6.804
community_consumption,consumption,2025-01-05T11:45:00,9.698
community_consumption,consumption,2025-01-05T12:00:00,7.029
community_consumption,consumption,2025-01-05T12:15:00,14.752
community_consumption,consumption,2025-01-05T12:30:00,10.309
community_consumption,consumption,2025-01-05T12:45:00,5.632
community_consumption,consumption,2025-01-05T13:00:00,7.661
community_consumption,consumption,2025-01-05T13:15:00,13.736
community_consumption,consumption,2025-01-05T13:30:00,9.957
community_consumption,consumption,2025-01-05T13:45:00,13.623
community_consumption,consumption,2025-01-05T14:00:00,12.607
community_consumption,consumption,2025-01-05T14:15:00,16.276
community_consumption,consumption,2025-01-05T14:30:00,13.008
community_consumption,consumption,2025-01-05T14:45:00,17.457
community_consumption,consumption,2025-01-05T15:00:00,18.083
community_consumption,consumption,2025-01-05T15:15:00,16.885
community_consumption,consumption,2025-01-05T15:30:00,19.981
community_consumption,consumption,2025-01-05T15:45:00,20.366
community_consumption,consumption,2025-01-05T16:00:00,26.694
community_consumption,consumption,2025-01-05T16:15:00,27.491
community_consumption,consumption,2025-01-05T16:30:00,35.144
community_consumption,consumption,2025-01-05T16:45:00,38.242
community_consumption,consumption,2025-01-05T17:00:00,40.552
community_consumption,consumption,2025-01-05T17:15:00,43.607
community_consumption,consumption,2025-01-05T17:30:00,48.71
community_consumption,consumption,2025-01-05T17:45:00,57.62
community_consumption,consumption,2025-01-05T18:00:00,63.447
community_consumption,consumption,2025-01-05T18:15:00,64.844
community_consumption,consumption,2025-01-05T18:30:00,68.819
community_consumption,consumption,2025-01-05T18:45:00,67.124
community_consumption,consumption,2025-01-05T19:00:00,65.775
community_consumption,consumption,2025-01-05T19:15:00,67.236
community_consumption,consumption,2025-01-05T19:30:00,65.269
community_consumption,consumption,2025-01-05T19:45:00,62.828
community_consumption,consumption,2025-01-05T20:00:00,61.19
community_consumption,consumption,2025-01-05T20:15:00,52.628
community_consumption,consumption,2025-01-05T20:30:00,48.55
community_consumption,consumption,2025-01-05T20:45:00,47.954
community_consumption,consumption,2025-01-05T21:00:00,42.869
community_consumption,consumption,2025-01-05T21:15:00,31.448
community_consumption,consumption,2025-01-05T21:30:00,30.248
community_consumption,consumption,2025-01-05T21:45:00,27.438
community_consumption,consumption,2025-01-05T22:00:00,22.546
community_consumption,consumption,2025-01-05T22:15:00,17.387
community_consumption,consumption,2025-01-05T22:30:00,16.99
community_consumption,consumption,2025-01-05T22:45:00,19.806
community_consumption,consumption,2025-01-05T23:00:00,15.01
community_consumption,consumption,2025-01-05T23:15:00,14.911
community_consumption,consumption,2025-01-05T23:30:00,15.62
community_consumption,consumption,2025-01-05T23:45:00,14.052
community_consumption,consumption,2025-01-06T00:00:00,8.804
community_consumption,consumption,2025-01-06T00:15:00,5.059
community_consumption,consumption,2025-01-06T00:30:00,8.518
community_consumption,consumption,2025-01-06T00:45:00,12.535
community_consumption,consumption,2025-01-06T01:00:00,13.536
community_consumption,consumption,2025-01-06T01:15:00,14.537
community_consumption,consumption,2025-01-06T01:30:00,9.195
community_consumption,consumption,2025-01-06T01:45:00,12.485
community_consumption,consumption,2025-01-06T02:00:00,10.482
community_consumption,consumption,2025-01-06T02:15:00,11.073
community_consumption,consumption,2025-01-06T02:30:00,7.283
community_consumption,consumption,2025-01-06T02:45:00,7.336
community_consumption,consumption,2025-01-06T03:00:00,9.612
community_consumption,consumption,2025-01-06T03:15:00,5.728
community_consumption,consumption,2025-01-06T03:30:00,9.094
community_consumption,consumption,2025-01-06T03:45:00,12.981
community_consumption,consumption,2025-01-06T04:00:00,10.914
community_consumption,consumption,2025-01-06T04:15:00,9.503
community_consumption,consumption,2025-01-06T04:30:00,13.89
community_consumption,consumption,2025-01-06T04:45:00,12.315
community_consumption,consumption,2025-01-06T05:00:00,19.607
community_consumption,consumption,2025-01-06T05:15:00,16.552
community_consumption,consumption,2025-01-06T05:30:00,23.655
community_consumption,consumption,2025-01-06T05:45:00,29.246
community_consumption,consumption,2025-01-06T06:00:00,28.062
community_consumption,consumption,2025-01-06T06:15:00,38.493
community_consumption,consumption,2025-01-06T06:30:00,37.509
community_consumption,consumption,2025-01-06T06:45:00,44.37
community_consumption,consumption,2025-01-06T07:00:00,43.079
community_consumption,consumption,2025-01-06T07:15:00,48.171
community_consumption,consumption,2025-01-06T07:30:00,47.117
community_consumption,consumption,2025-01-06T07:45:00,47.648
community_consumption,consumption,2025-01-06T08:00:00,50.189
community_consumption,consumption,2025-01-06T08:15:00,43.544
community_consumption,consumption,2025-01-06T08:30:00,43.672
community_consumption,consumption,2025-01-06T08:45:00,40.385
